Instance,Income
155986,60955.46716117343
155987,110890.08594024806
155988,74948.12754314339
155989,169965.29240595753
155990,84787.71833278044
155991,144888.9692376882
155992,159389.03678543103
155993,73692.82543882853
155994,57997.57772996309
155995,56294.99040306761
155996,123229.05083086231
155997,145118.22690280474
155998,84269.08105935503
155999,90643.37525200883
156000,109236.39044889234
156001,102414.81103365791
156002,164906.42226081085
156003,114246.36875849927
156004,122263.12833485629
156005,129024.58580689845
156006,54701.41685490415
156007,138634.9189314189
156008,123845.47177536723
156009,87854.6215427228
156010,156660.40501933728
156011,99795.19304629618
156012,154559.42430540093
156013,156322.1335754887
156014,108947.01084058352
156015,148812.78116490456
156016,82566.49373245955
156017,137499.8607134886
156018,107981.0883445775
156019,152217.9558186955
156020,101787.15998150049
156021,65676.06586247151
156022,132271.8548464176
156023,129652.23685905588
156024,102523.82481238994
156025,81262.29979260493
156026,159847.55211566418
156027,105771.09385190911
156028,131076.67468529503
156029,94507.06523603293
156030,132948.3977341148
156031,126634.22548465327
156032,155743.37435887102
156033,106398.74490406655
156034,71193.45133785132
156035,103211.59780773964
156036,55268.94596386932
156037,84269.08105935503
156038,164218.64926546116
156039,140905.03536727958
156040,78642.68180524319
156041,104515.79174759427
156042,127600.1479806593
156043,134372.83556035397
156044,112303.29365883472
156045,159678.41639373987
156046,66412.73069336097
156047,145118.22690280474
156048,113847.97537145841
156049,73065.1743866711
156050,61921.389657179454
156051,111856.0084362541
156052,84329.20300254729
156053,67777.04657640785
156054,69430.74206776358
156055,101618.0242595762
156056,165534.07331296828
156057,88820.54403872881
156058,120669.55478669284
156059,118568.57407275648
156060,101847.28192469275
156061,150635.61237818457
156062,68863.21295879842
156063,161211.86799871107
156064,51972.785088810386
156065,168262.70507906206
156066,155126.9534143661
156067,54472.15918978759
156068,67209.5174674427
156069,129990.50830290448
156070,102644.06869877448
156071,109634.78383593321
156072,60955.46716117343
156073,66014.33730632011
156074,64541.00764454119
156075,118279.19446444766
156076,102414.81103365791
156077,122650.29161424465
156078,97066.56128020241
156079,121406.21961758229
156080,43726.7678473368
156081,84727.59638958816
156082,130110.752189289
156083,185491.4043928987
156084,138405.66126630237
156085,197142.59628816324
156086,118049.93679933109
156087,80972.92018429609
156088,123627.44421790318
156089,87117.95671183334
156090,109127.37667016032
156091,87456.22815568194
156092,142848.1104669441
156093,68573.83335048959
156094,57599.18434292223
156095,66243.59497143667
156096,64939.401031582056
156097,133636.1707294645
156098,67837.16851960012
156099,123108.80694447778
156100,148534.63166424824
156101,55099.810241945015
156102,137668.9964354129
156103,102813.20442069878
156104,115261.18309004506
156105,136364.80249555828
156106,118049.93679933109
156107,120211.03945645971
156108,67209.5174674427
156109,79041.07519228404
156110,82795.75139757611
156111,103489.74730839598
156112,105771.09385190911
156113,45887.87050446541
156114,168262.70507906206
156115,88083.87920783936
156116,181229.32102183375
156117,107582.69495753663
156118,138525.9051526869
156119,92176.82685698001
156120,81540.44929326125
156121,100253.7083765293
156122,150864.87004330114
156123,161610.26138575192
156124,107195.53167814827
156125,100193.58643333704
156126,190441.26075931336
156127,122710.41355743691
156128,63345.8274834186
156129,132670.2482334585
156130,190441.26075931336
156131,57091.77717714933
156132,121406.21961758229
156133,122142.88444847176
156134,96160.76072738864
156135,171776.89351158508
156136,93142.74935298604
156137,100482.96604164586
156138,111795.88649306183
156139,104455.66980440199
156140,95472.98773203895
156141,67040.3817455184
156142,48048.973161594025
156143,37810.988984916126
156144,180770.8056916006
156145,168262.70507906206
156146,106846.03012664718
156147,101159.50892934306
156148,97355.94088851124
156149,83194.14478461698
156150,85862.65460751849
156151,83870.68767231418
156152,105880.10763064114
156153,45091.08373038369
156154,87745.60776399076
156155,78871.93947035975
156156,145118.22690280474
156157,73354.55399497994
156158,178669.82497766425
156159,124811.39427137325
156160,88313.13687295592
156161,147906.9806120908
156162,90075.84614304367
156163,134771.22894739482
156164,74948.12754314339
156165,137947.14593606922
156166,143355.517632717
156167,122033.87066973973
156168,139322.69192676863
156169,201923.3169326536
156170,83472.29428527331
156171,81262.29979260493
156172,115719.69842027819
156173,156998.67646318587
156174,125390.15348799093
156175,154499.30236220866
156176,86031.79032944278
156177,167924.43363521347
156178,84160.067280623
156179,145118.22690280474
156180,134771.22894739482
156181,146941.05811608478
156182,70058.393119921
156183,115779.82036347046
156184,219610.53157672336
156185,112243.17171564244
156186,136533.9382174826
156187,129313.96541520729
156188,167067.52491793947
156189,76590.59292684661
156190,151203.14148714973
156191,101678.14620276846
156192,122819.42733616894
156193,103609.99119478051
156194,104237.64224693793
156195,78304.41036139459
156196,148245.2520559394
156197,106556.65051833834
156198,87516.3500988742
156199,97525.07661043553
156200,101497.78037319166
156201,89388.07314769398
156202,86719.56332479247
156203,100193.58643333704
156204,52141.92081073468
156205,91380.0400828983
156206,95593.23161842348
156207,114464.39631596333
156208,118737.70979468079
156209,130509.14557632987
156210,172355.65272820272
156211,122312.02017039605
156212,148136.23827720736
156213,141025.2792536641
156214,138913.06843207526
156215,135338.75805635998
156216,231381.9673583724
156217,108161.45417415429
156218,96329.89644931295
156219,142051.32369286238
156220,87963.63532145483
156221,158024.72090238417
156222,51972.785088810386
156223,121237.083895658
156224,64311.74997942463
156225,116576.60713755217
156226,96269.77450612068
156227,136703.07393940687
156228,126923.6050929621
156229,76710.83681323114
156230,54701.41685490415
156231,171160.47256708014
156232,92804.47790913745
156233,156152.9978535644
156234,105650.84996552458
156235,103151.47586454738
156236,129253.84347201503
156237,133576.04878627224
156238,61184.724826289996
156239,125668.30298864725
156240,135000.4866125114
156241,71133.32939465906
156242,80574.52679725524
156243,148076.1163340151
156244,113051.18859737668
156245,126923.6050929621
156246,139202.44804038407
156247,104008.38458182136
156248,102016.41764661706
156249,114524.5182591556
156250,80116.0114670221
156251,154390.28858347662
156252,153702.51558812693
156253,65337.79441862292
156254,75684.79237403286
156255,120489.18895711604
156256,106906.15206983945
156257,99058.52821540672
156258,120609.43284350057
156259,141303.42875432043
156260,49811.68243168177
156261,154390.28858347662
156262,75624.67043084058
156263,147677.72294697422
156264,145347.48456792132
156265,112363.41560202699
156266,73065.1743866711
156267,132779.2620121905
156268,136195.66677363397
156269,144381.5620719153
156270,131873.46145937676
156271,151203.14148714973
156272,124364.10904879263
156273,135338.75805635998
156274,70227.5288418453
156275,157626.3275153433
156276,134711.10700420255
156277,115212.29125450528
156278,73125.29632986337
156279,208575.7606259637
156280,111288.47932728892
156281,98660.13482836586
156282,61522.99627013859
156283,91440.16202609055
156284,117940.92302059906
156285,168202.5831358698
156286,105940.22957383342
156287,70565.8002856939
156288,82168.10034541869
156289,138127.51176564602
156290,71591.84472489219
156291,107135.409734956
156292,186119.05544505612
156293,98321.86338451726
156294,137499.8607134886
156295,78751.69558397522
156296,130907.53896337074
156297,163602.22832095623
156298,151650.42670973035
156299,183728.69512281095
156300,53675.37241570587
156301,134650.9850610103
156302,81033.04212748836
156303,124194.97332686833
156304,106398.74490406655
156305,92575.22024402088
156306,53167.96524993297
156307,77109.230200272
156308,63176.69176149431
156309,132888.27579092255
156310,113618.71770634183
156311,112254.40182329496
156312,49980.81815360607
156313,170931.21490196357
156314,48218.10888351832
156315,111795.88649306183
156316,93033.73557425401
156317,30760.151904565137
156318,93830.52234833574
156319,88591.28637361225
156320,165534.07331296828
156321,41167.27180316733
156322,76023.06381788146
156323,48387.24460544262
156324,116287.22752924335
156325,54303.0234678633
156326,82397.35801053524
156327,85693.51888559418
156328,89109.92364703765
156329,125499.16726672296
156330,72388.63149897392
156331,103609.99119478051
156332,58854.48644723708
156333,82964.8871195004
156334,128118.7852540847
156335,217956.83608536763
156336,89218.93742576969
156337,114126.12487211473
156338,117542.5296335582
156339,161211.86799871107
156340,60786.33143924913
156341,86828.5771035245
156342,54870.55257682846
156343,80574.52679725524
156344,78413.42414012662
156345,119523.26646111
156346,118508.45212956422
156347,105771.09385190911
156348,70625.92222888616
156349,168262.70507906206
156350,186119.05544505612
156351,118049.93679933109
156352,96040.51684100411
156353,167924.43363521347
156354,69370.62012457132
156355,50608.4692057635
156356,56065.732737951046
156357,116057.96986412678
156358,100024.45071141273
156359,119245.11696045368
156360,115201.0611468528
156361,155465.22485821467
156362,176956.00754311628
156363,95074.5943449981
156364,136413.69433109806
156365,77785.7730879692
156366,94168.79379218433
156367,111108.11349771213
156368,122710.41355743691
156369,91838.55541313143
156370,42531.58768621422
156371,56234.868459875346
156372,61015.589104365696
156373,160016.68783758848
156374,93202.87129617832
156375,142051.32369286238
156376,152796.7150353132
156377,102583.94675558222
156378,110890.08594024806
156379,76143.30770426599
156380,50548.34726257123
156381,107533.80312199687
156382,150237.21899114372
156383,126585.33364911351
156384,140735.89964535527
156385,116009.07802858701
156386,128227.79903281672
156387,203178.61903696845
156388,62778.29837445344
156389,145745.8779549622
156390,67100.50368871067
156391,97694.21233235984
156392,73463.56777371197
156393,71193.45133785132
156394,107763.06078711343
156395,120440.29712157627
156396,92973.61363106174
156397,158253.97856750072
156398,114813.89786746443
156399,125788.54687503178
156400,106846.03012664718
156401,123108.80694447778
156402,114235.13865084677
156403,123458.30849597888
156404,124025.83760494404
156405,195729.38856957658
156406,178440.5673125477
156407,51574.39170176952
156408,128795.32814178188
156409,104974.3070778274
156410,116963.77041694053
156411,137439.73877029633
156412,98430.87716324929
156413,73982.20504713737
156414,121744.49106143089
156415,55896.597016026746
156416,161839.5190508685
156417,126404.96781953672
156418,134432.95750354623
156419,99227.66393733102
156420,68175.43996344872
156421,173550.8328893253
156422,163372.97065583966
156423,96040.51684100411
156424,107533.80312199687
156425,105203.56474294396
156426,61413.982491406554
156427,145625.63406857764
156428,102982.34014262308
156429,83761.67389358213
156430,87625.36387760623
156431,102644.06869877448
156432,83990.9315586987
156433,108668.86133992719
156434,136763.19588259913
156435,137729.11837860517
156436,70734.9360076182
156437,142220.4594147867
156438,118906.84551660508
156439,116975.00052459304
156440,88313.13687295592
156441,67897.29046279239
156442,86430.18371648365
156443,133346.79112115566
156444,171051.4587883481
156445,92176.82685698001
156446,113389.46004122528
156447,82626.61567565182
156448,118617.46590829626
156449,50608.4692057635
156450,44692.69034334282
156451,116854.7566382085
156452,49811.68243168177
156453,137379.61682710407
156454,120271.16139965197
156455,63176.69176149431
156456,116975.00052459304
156457,92176.82685698001
156458,135169.6223344357
156459,153025.97270042973
156460,109116.14656250781
156461,110720.95021832376
156462,163203.83493391538
156463,127998.54136770016
156464,115321.30503323732
156465,127949.6495321604
156466,49413.28904464091
156467,83870.68767231418
156468,146084.14939881078
156469,88482.27259488023
156470,57031.65523395707
156471,122770.53550062918
156472,132670.2482334585
156473,173152.43950228445
156474,42531.58768621422
156475,108958.24094823602
156476,100591.9798203779
156477,150575.4904349923
156478,45887.87050446541
156479,100362.72215526133
156480,140566.76392343096
156481,102753.08247750651
156482,134759.99883974233
156483,133406.91306434793
156484,104177.52030374567
156485,96269.77450612068
156486,102354.68909046565
156487,134481.84933908598
156488,135158.39222678318
156489,146941.05811608478
156490,87516.3500988742
156491,71362.58705977563
156492,104455.66980440199
156493,95303.85201011466
156494,84329.20300254729
156495,57031.65523395707
156496,91778.43346993916
156497,103091.35392135511
156498,118219.0725212554
156499,111735.76454986955
156500,69539.75584649561
156501,87914.74348591507
156502,133237.77734242365
156503,113956.98915019043
156504,129930.38635971221
156505,56065.732737951046
156506,151541.4129309983
156507,99735.07110310391
156508,104575.91369078653
156509,132948.3977341148
156510,88929.55781746085
156511,126983.72703615438
156512,110371.44866682267
156513,165473.951369776
156514,94965.58056626606
156515,85464.26122047762
156516,129712.35880224814
156517,73463.56777371197
156518,147508.58722504994
156519,124762.50243583349
156520,85862.65460751849
156521,154728.56002732523
156522,126634.22548465327
156523,180830.92763479287
156524,100084.572654605
156525,139322.69192676863
156526,73463.56777371197
156527,111228.35738409666
156528,121067.94817373369
156529,113438.35187676504
156530,143753.91101975786
156531,108608.73939673492
156532,68295.68384983325
156533,120211.03945645971
156534,159787.4301724719
156535,122601.39977870489
156536,66303.71691462895
156537,138634.9189314189
156538,58057.69967315536
156539,130388.90168994534
156540,78353.30219693435
156541,187881.76471514386
156542,137548.75254902837
156543,64650.021423273225
156544,154559.42430540093
156545,92345.96257890432
156546,93142.74935298604
156547,29395.836021518247
156548,125668.30298864725
156549,65337.79441862292
156550,86659.4413816002
156551,85235.00355536107
156552,115610.68464154615
156553,133805.3064513888
156554,161381.00372063537
156555,156551.39124060524
156556,171558.865954121
156557,144212.426349991
156558,114983.03358938872
156559,201415.9097668807
156560,124014.60749729152
156561,117542.5296335582
156562,128915.57202816643
156563,53167.96524993297
156564,140457.75014469895
156565,49184.03137952435
156566,57200.79095588136
156567,61812.37587844742
156568,161042.73227678676
156569,99336.67771606304
156570,155296.0891362904
156571,148534.63166424824
156572,54930.674520020715
156573,149838.82560410284
156574,67040.3817455184
156575,109743.79761466524
156576,66702.1103016698
156577,93999.65807026003
156578,91440.16202609055
156579,105541.83618679256
156580,115152.16931131302
156581,111517.7369924055
156582,74827.88365675884
156583,60557.07377413257
156584,63575.08514853517
156585,156720.52696252955
156586,160644.3388897459
156587,79946.87574509782
156588,124413.00088433239
156589,155694.48252333124
156590,35480.75060586321
156591,93999.65807026003
156592,126525.21170592125
156593,126634.22548465327
156594,118906.84551660508
156595,84896.73211151245
156596,78075.15269627803
156597,128746.43630624213
156598,181736.7281876066
156599,44692.69034334282
156600,186288.19116698042
156601,124194.97332686833
156602,81540.44929326125
156603,149042.0388300211
156604,143814.03296295012
156605,89786.46653473485
156606,105143.44279975169
156607,82795.75139757611
156608,77906.01697435373
156609,154668.43808413297
156610,110600.70633193923
156611,53904.63008082243
156612,151999.92826123146
156613,130678.28129825418
156614,111168.23544090439
156615,80574.52679725524
156616,71591.84472489219
156617,49980.81815360607
156618,71024.31561592703
156619,128457.0566979333
156620,142558.73085863527
156621,32522.861174652877
156622,52938.70758481641
156623,166330.86008705
156624,79548.48235805694
156625,132610.12629026623
156626,114017.1110933827
156627,146253.28512073506
156628,99795.19304629618
156629,50210.07581872264
156630,117940.92302059906
156631,126186.94026207265
156632,134083.45595204513
156633,104057.27641736114
156634,99118.65015859899
156635,69599.87778968787
156636,156491.26929741297
156637,108161.45417415429
156638,104286.5340824777
156639,97006.43933701013
156640,123627.44421790318
156641,148305.37399913167
156642,174516.75538533134
156643,92973.61363106174
156644,98152.72766259295
156645,99686.17926756415
156646,85295.12549855332
156647,95134.71628819035
156648,53904.63008082243
156649,119305.23890364595
156650,82506.37178926729
156651,126356.07598399694
156652,127720.39186704383
156653,91271.02630416627
156654,153424.3660874706
156655,149440.43221706199
156656,78582.55986205093
156657,39006.16914603871
156658,104237.64224693793
156659,95593.23161842348
156660,126186.94026207265
156661,100482.96604164586
156662,127152.86275807867
156663,119124.87307406915
156664,139322.69192676863
156665,86948.82098990904
156666,78015.03075308575
156667,173152.43950228445
156668,109803.9195578575
156669,78642.68180524319
156670,161610.26138575192
156671,58854.48644723708
156672,134034.56411650538
156673,134940.36466931913
156674,100990.37320741877
156675,83592.53817165784
156676,106387.51479641405
156677,38209.38237195699
156678,142787.98852375185
156679,121864.73494781542
156680,62319.78304422032
156681,91609.29774801485
156682,35480.75060586321
156683,115321.30503323732
156684,148812.78116490456
156685,70565.8002856939
156686,130279.8879112133
156687,50548.34726257123
156688,176328.35649095883
156689,90184.8599217757
156690,182026.10779591545
156691,108898.11900504376
156692,77109.230200272
156693,74549.73415610252
156694,69599.87778968787
156695,54303.0234678633
156696,105940.22957383342
156697,118049.93679933109
156698,54701.41685490415
156699,59422.01555620224
156700,37641.85326299182
156701,196296.91767854174
156702,195101.73751741915
156703,124762.50243583349
156704,97694.21233235984
156705,73125.29632986337
156706,130787.2950769862
156707,65736.18780566378
156708,130896.30885571823
156709,95472.98773203895
156710,160245.94550270506
156711,118279.19446444766
156712,80465.5130185232
156713,47252.186387512294
156714,107364.66740007256
156715,146880.9361728925
156716,89049.80170384538
156717,156720.52696252955
156718,119015.85929533711
156719,166729.2534740909
156720,146313.40706392736
156721,95134.71628819035
156722,100133.46449014478
156723,102644.06869877448
156724,134820.1207829346
156725,104624.8055263263
156726,160922.48839040223
156727,113956.98915019043
156728,170194.5500710741
156729,101279.7528157276
156730,96957.54750147037
156731,74320.47649098595
156732,162576.18388175796
156733,127261.8765368107
156734,81262.29979260493
156735,118617.46590829626
156736,115948.95608539475
156737,78413.42414012662
156738,74380.59843417822
156739,153871.65131005124
156740,57031.65523395707
156741,59192.75789108568
156742,56294.99040306761
156743,73583.8116600965
156744,80912.79824110382
156745,104237.64224693793
156746,99964.32876822047
156747,110431.57061001494
156748,82795.75139757611
156749,120718.4466222326
156750,186915.84221913785
156751,150684.50421372434
156752,52311.056532658986
156753,104575.91369078653
156754,125439.04532353069
156755,162805.44154687453
156756,60218.802330283965
156757,135616.90755701633
156758,85524.38316366989
156759,119075.98123852938
156760,140288.61442277464
156761,123616.21411025067
156762,118677.58785148853
156763,144610.81973703188
156764,103609.99119478051
156765,116287.22752924335
156766,116975.00052459304
156767,191805.57664236022
156768,92515.09830082861
156769,118846.72357341282
156770,171618.98789731326
156771,112882.05287545238
156772,176737.9799856522
156773,161550.13944255965
156774,97235.6970021267
156775,80743.66251917953
156776,138236.52554437806
156777,44125.16123437765
156778,108608.73939673492
156779,97634.09038916757
156780,96329.89644931295
156781,70336.54262057733
156782,57091.77717714933
156783,110600.70633193923
156784,87565.24193441396
156785,153822.7594745115
156786,76023.06381788146
156787,89617.33081281054
156788,151312.15526588177
156789,61413.982491406554
156790,166330.86008705
156791,95243.73006692238
156792,135568.01572147655
156793,135000.4866125114
156794,78244.28841820233
156795,84787.71833278044
156796,98829.27055029015
156797,92804.47790913745
156798,161151.7460555188
156799,124822.62437902577
156800,70396.6645637696
156801,119414.25268237798
156802,193568.28591244796
156803,86430.18371648365
156804,46853.793000471436
156805,130956.4307989105
156806,57200.79095588136
156807,67777.04657640785
156808,104286.5340824777
156809,175990.08504711025
156810,67269.63941063496
156811,109634.78383593321
156812,48048.973161594025
156813,159787.4301724719
156814,147050.07189481682
156815,119872.76801261111
156816,109176.26850570008
156817,173152.43950228445
156818,80116.0114670221
156819,158712.49389773386
156820,103260.4896432794
156821,102076.53958980931
156822,91718.3115267469
156823,162576.18388175796
156824,114813.89786746443
156825,97295.81894531897
156826,79439.46857932492
156827,70964.19367273476
156828,142618.85280182754
156829,160813.4746116702
156830,98370.75522005702
156831,57599.18434292223
156832,66412.73069336097
156833,91380.0400828983
156834,64710.14336646549
156835,108041.21028776976
156836,52938.70758481641
156837,84438.21678127933
156838,147508.58722504994
156839,61921.389657179454
156840,181398.45674375803
156841,83930.80961550644
156842,49811.68243168177
156843,82337.23606734298
156844,113836.7452638059
156845,126126.81831888038
156846,118737.70979468079
156847,198059.6269486295
156848,148414.38777786368
156849,157517.31373661128
156850,224838.53744379434
156851,46455.39961343058
156852,114922.91164619646
156853,102644.06869877448
156854,168709.99030164268
156855,30760.151904565137
156856,234508.99251150707
156857,49582.42476656521
156858,215517.5839275827
156859,68972.22673753045
156860,132380.86862514965
156861,75117.26326506768
156862,156829.54074126156
156863,203746.1481459336
156864,110938.97777578783
156865,95702.24539715552
156866,140965.15731047184
156867,126066.69637568812
156868,117373.3939116339
156869,132839.38395538277
156870,61583.11821333086
156871,81540.44929326125
156872,48218.10888351832
156873,180432.534247752
156874,54930.674520020715
156875,129313.96541520729
156876,81431.43551452922
156877,71700.85850362421
156878,46286.26389150627
156879,188280.15810218474
156880,76541.70109130684
156881,156431.1473542207
156882,197492.09783966432
156883,74380.59843417822
156884,93033.73557425401
156885,132839.38395538277
156886,104057.27641736114
156887,99118.65015859899
156888,95363.97395330692
156889,87287.09243375763
156890,131584.08185106792
156891,165534.07331296828
156892,88651.40831680452
156893,103320.61158647167
156894,83363.28050654128
156895,77387.37970092833
156896,166898.38919601517
156897,147677.72294697422
156898,101328.64465126736
156899,125728.42493183952
156900,156949.7846276461
156901,144212.426349991
156902,105421.59230040803
156903,200559.0010496067
156904,64142.61425750033
156905,100482.96604164586
156906,159280.02300669902
156907,129193.72152882275
156908,124533.24477071693
156909,156322.1335754887
156910,77447.50164412061
156911,142220.4594147867
156912,57260.912899073635
156913,133745.18450819654
156914,76710.83681323114
156915,136075.42288724944
156916,113836.7452638059
156917,73583.8116600965
156918,74489.61221291026
156919,162636.30582495022
156920,78075.15269627803
156921,101678.14620276846
156922,156491.26929741297
156923,158314.10051069298
156924,58057.69967315536
156925,61124.60288309773
156926,61981.51160037172
156927,108898.11900504376
156928,116576.60713755217
156929,104406.77796886222
156930,113269.21615484075
156931,119523.26646111
156932,55836.47507283448
156933,100362.72215526133
156934,125330.03154479865
156935,41565.665190208194
156936,56065.732737951046
156937,73065.1743866711
156938,109634.78383593321
156939,126754.4693710378
156940,148015.99439082283
156941,168890.35613121948
156942,86261.04799455934
156943,78702.80374843546
156944,159558.17250735534
156945,83073.90089823244
156946,153424.3660874706
156947,90015.72419985141
156948,157118.9203495704
156949,188449.29382410902
156950,112254.40182329496
156951,175881.0712683782
156952,171220.5945102724
156953,100084.572654605
156954,94398.0514573009
156955,122710.41355743691
156956,89109.92364703765
156957,118846.72357341282
156958,130388.90168994534
156959,131185.68846402707
156960,89557.20886961828
156961,136075.42288724944
156962,135737.15144340086
156963,96499.03217123724
156964,134602.09322547054
156965,76590.59292684661
156966,130907.53896337074
156967,136642.9519962146
156968,47252.186387512294
156969,99915.4369326807
156970,99686.17926756415
156971,118049.93679933109
156972,152736.59309212092
156973,62488.91876614461
156974,117373.3939116339
156975,221771.63423385198
156976,179068.21836470513
156977,98152.72766259295
156978,131644.2037942602
156979,79210.21091420835
156980,91489.05386163032
156981,77218.24397900404
156982,82904.76517630814
156983,115201.0611468528
156984,143802.80285529763
156985,120500.41906476853
156986,171269.48634581215
156987,74151.34076906166
156988,85355.24744174558
156989,48218.10888351832
156990,93372.00701810261
156991,57997.57772996309
156992,67209.5174674427
156993,123338.06460959434
156994,132260.62473876512
156995,117711.6653554825
156996,156551.39124060524
156997,155187.07535755835
156998,99396.79965925531
156999,90244.98186496797
157000,28997.442634477367
157001,80405.39107533093
157002,109634.78383593321
157003,102922.2181994308
157004,137161.58926964
157005,168491.96274417863
157006,119354.13073918571
157007,152965.85075723747
157008,51972.785088810386
157009,156829.54074126156
157010,88820.54403872881
157011,84787.71833278044
157012,129253.84347201503
157013,156998.67646318587
157014,129024.58580689845
157015,145178.348845997
157016,122033.87066973973
157017,176339.58659861135
157018,170254.67201426637
157019,64710.14336646549
157020,63575.08514853517
157021,165752.10087043233
157022,111856.0084362541
157023,70795.05795081047
157024,104974.3070778274
157025,94337.92951410863
157026,181905.86390953092
157027,82795.75139757611
157028,110322.55683128291
157029,127201.75459361843
157030,111566.62882794526
157031,135906.28716532513
157032,51345.13403665296
157033,147737.8448901665
157034,141074.17108920385
157035,143017.24618886842
157036,77109.230200272
157037,125957.68259695609
157038,142558.73085863527
157039,112472.42938075901
157040,139830.0990925415
157041,76083.18576107372
157042,92575.22024402088
157043,33319.64794873461
157044,106785.9081834549
157045,167924.43363521347
157046,149898.94754729513
157047,105023.19891336716
157048,94507.06523603293
157049,76252.32148299801
157050,63684.0989272672
157051,79837.86196636577
157052,78811.81752716748
157053,186457.32688890473
157054,128118.7852540847
157055,175941.1932115705
157056,106387.51479641405
157057,197601.11161839636
157058,128287.92097600899
157059,100930.25126422649
157060,107413.55923561234
157061,134602.09322547054
157062,161719.27516448396
157063,101618.0242595762
157064,57828.44200803879
157065,58395.97111700395
157066,133636.1707294645
157067,58854.48644723708
157068,65676.06586247151
157069,79379.34663613264
157070,127829.40564577587
157071,133914.32023012085
157072,98321.86338451726
157073,223534.3435039397
157074,78702.80374843546
157075,96837.30361508584
157076,73294.43205178768
157077,65108.536753506356
157078,42929.98107325507
157079,135797.27338659312
157080,76988.98631388746
157081,164508.02887377
157082,73692.82543882853
157083,71422.7090029679
157084,67607.91085448356
157085,78413.42414012662
157086,113280.44626249323
157087,82277.11412415071
157088,66303.71691462895
157089,189076.94487626647
157090,96378.78828485271
157091,106278.501017682
157092,74151.34076906166
157093,127551.25614511954
157094,120718.4466222326
157095,110093.29916616634
157096,141532.686419437
157097,50210.07581872264
157098,100193.58643333704
157099,75286.39898699199
157100,129483.10113713158
157101,81600.57123645353
157102,73982.20504713737
157103,94228.91573537659
157104,113896.86720699817
157105,95811.25917588755
157106,93541.1427400269
157107,94277.80757091637
157108,97634.09038916757
157109,89786.46653473485
157110,67837.16851960012
157111,97066.56128020241
157112,110829.9639970558
157113,52709.449919699844
157114,76481.57914811457
157115,106387.51479641405
157116,164677.16459569428
157117,77109.230200272
157118,158652.3719545416
157119,101279.7528157276
157120,122650.29161424465
157121,77447.50164412061
157122,185551.52633609096
157123,95702.24539715552
157124,66303.71691462895
157125,97235.6970021267
157126,114813.89786746443
157127,187881.76471514386
157128,168262.70507906206
157129,125390.15348799093
157130,199593.07855360067
157131,83870.68767231418
157132,79379.34663613264
157133,99287.78588052328
157134,59422.01555620224
157135,88591.28637361225
157136,94337.92951410863
157137,154728.56002732523
157138,110033.17722297407
157139,102354.68909046565
157140,122999.79316574574
157141,124871.51621456552
157142,91440.16202609055
157143,100313.83031972157
157144,163602.22832095623
157145,125559.28920991522
157146,136244.55860917375
157147,116057.96986412678
157148,156431.1473542207
157149,168830.2341880272
157150,118170.18068571563
157151,151432.3991522663
157152,248212.2732851682
157153,90643.37525200883
157154,127829.40564577587
157155,67668.03279767583
157156,87516.3500988742
157157,76252.32148299801
157158,37641.85326299182
157159,73982.20504713737
157160,88711.53025999678
157161,49980.81815360607
157162,87565.24193441396
157163,126186.94026207265
157164,150297.34093433598
157165,110371.44866682267
157166,61583.11821333086
157167,106447.6367396063
157168,153931.7732532435
157169,88591.28637361225
157170,126694.34742784554
157171,149778.70366091057
157172,112882.05287545238
157173,105143.44279975169
157174,211593.77200036633
157175,109236.39044889234
157176,108150.2240665018
157177,76312.44342619026
157178,99904.2068250282
157179,83194.14478461698
157180,69539.75584649561
157181,132320.7466819574
157182,158133.73468111618
157183,144779.95545895616
157184,113498.4738199573
157185,53107.84330674071
157186,162455.93999537342
157187,113051.18859737668
157188,119583.38840430227
157189,134432.95750354623
157190,120102.02567772768
157191,185153.1329490501
157192,66303.71691462895
157193,79210.21091420835
157194,72219.49577704961
157195,155066.83147117382
157196,147737.8448901665
157197,123338.06460959434
157198,165473.951369776
157199,145975.13562007874
157200,110033.17722297407
157201,192373.10575132538
157202,79608.6043012492
157203,84099.94533743073
157204,134541.97128227825
157205,125619.41115310749
157206,112652.79521033581
157207,105590.72802233232
157208,189125.8367118062
157209,112930.94471099215
157210,156720.52696252955
157211,124303.98710560036
157212,120440.29712157627
157213,101219.63087253533
157214,66702.1103016698
157215,138067.38982245376
157216,95593.23161842348
157217,144381.5620719153
157218,92285.84063571205
157219,131076.67468529503
157220,154100.90897516778
157221,147110.1938380091
157222,101678.14620276846
157223,161839.5190508685
157224,92913.49168786948
157225,162237.91243790934
157226,127829.40564577587
157227,135109.50039124343
157228,34285.57044474062
157229,141483.79458389722
157230,85235.00355536107
157231,70795.05795081047
157232,163203.83493391538
157233,46057.00622638971
157234,88023.7572646471
157235,56633.26184691621
157236,95762.36734034779
157237,127431.01225873499
157238,75624.67043084058
157239,87226.97049056536
157240,82735.62945438384
157241,80236.25535340664
157242,102474.93297685018
157243,177873.03820358252
157244,117651.54341229024
157245,151263.263430342
157246,121575.35533950658
157247,76023.06381788146
157248,40370.4850290856
157249,102753.08247750651
157250,69938.14923353647
157251,93710.27846195121
157252,62549.040709336885
157253,105771.09385190911
157254,118677.58785148853
157255,66243.59497143667
157256,62150.64732229602
157257,106109.36529575771
157258,141472.56447624473
157259,78304.41036139459
